dba_name,license_#,facility_type,address,city,state,zip
EL LLANO RESTAURANT INC #2,1305178,Restaurant,3941 N LINCOLN AVE ,CHICAGO,IL,60613.0
BORNIQUEN RESTAURANT,32942,Restaurant,1720 N CALIFORNIA AVE ,CHICAGO,IL,60647.0
CAFE RENEE INC,25260,Restaurant,6411 W 63RD ST ,CHICAGO,IL,60638.0
VOLARE,2141814,Restaurant,201 E GRAND AVE ,CHICAGO,IL,60611.0
INDIE BURGER,2142554,Restaurant,1034 W BELMONT AVE ,CHICAGO,IL,60657.0
BIJAN BISTRO,2138692,Restaurant,661-663 N STATE ST ,CHICAGO,IL,60654.0
JAM,2130299,Restaurant,3057 W LOGAN BLVD ,CHICAGO,IL,60647.0
CAFE RESTAURANT GRAND,1903959,Restaurant,2705 W LAWRENCE AVE BLDG ,CHICAGO,IL,60625.0
CAESAR'S FOODS INC,2146733,Restaurant,901 N DAMEN AVE ,CHICAGO,IL,60622.0
HAMA MATSU,1975809,Restaurant,5143 N CLARK ST ,CHICAGO,IL,60640.0
HAMA MATSU,1445749,Restaurant,5143 N CLARK ST ,CHICAGO,IL,60640.0
"RIBS AND MORE, INC.",2009316,Restaurant,8142 S KEDZIE AVE ,CHICAGO,IL,60652.0
TORTILLA DE ORO MEXICAN RESTAURANT INC.,2053885,Restaurant,2916 W MONTROSE AVE ,CHICAGO,IL,60618.0
Los Taquitos Grill,1986896,Restaurant,2811 W 55TH ST ,CHICAGO,IL,60632.0
SHISO,2137424,Restaurant,449 W NORTH AVE ,CHICAGO,IL,60610.0
FRUTA ORGANICA  ORGANIC FRUIT,2008319,Restaurant,2500 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
EL PUEBLITO #5,2115194,Restaurant,3209 W LAWRENCE AVE ,CHICAGO,IL,60625.0
BROTHERS AND FATHERS PIZZERIA,2108406,Restaurant,5951-5959 W LAWRENCE AVE ,CHICAGO,IL,60630.0
EL CORRALITO,1927399,Restaurant,3821 W LAWRENCE AVE ,CHICAGO,IL,60625.0
NEUROLOGIC & ORTHOPEDIC INSTITUTE OF CHICAGO,1379748,Restaurant,4501 N WINCHESTER AVE ,CHICAGO,IL,60640.0
LAGUARDIA'S CUBAN  BISTRO,2050010,Restaurant,3706 W ARMITAGE AVE ,CHICAGO,IL,60647.0
DUCHOSSOIS CENTER FOR ADVANCED MEDICINE,1226404,Restaurant,5758 S MARYLAND AVE ,CHICAGO,IL,60637.0
SUBWAY,1193767,Restaurant,6352 N MILWAUKEE AVE ,CHICAGO,IL,60646.0
LAS QUINCE LETRAS,760,Restaurant,2880 W CERMAK RD ,CHICAGO,IL,60623.0
BABYLON EATERY,1490773,Restaurant,2023 N DAMEN AVE ,CHICAGO,IL,60647.0
KENNY'S RIBS 99TH ST INC,2069915,Restaurant,1233 W 99TH ST ,CHICAGO,IL,60643.0
"DON BETO GRILL, INC.",1959977,Restaurant,2430 W 47TH ST ,CHICAGO,IL,60632.0
"YAYOS REST.,INC.",2027366,Restaurant,2430 W 47TH ST ,CHICAGO,IL,60632.0
MJ'S BARBQ,2074220,Restaurant,5501 W DIVISION ST ,CHICAGO,IL,60651.0
CHICKIE'S RESTAURANT CO. INC.,0,Restaurant,2839 S PULASKI RD ,CHICAGO,IL,60623.0
CITY PORCH,2138453,Restaurant,700 E GRAND AVE ,CHICAGO,IL,60611.0
TACO DEL MAR,2014280,Restaurant,3955 N BROADWAY ,CHICAGO,IL,60613.0
ZESTY BITES,2089393,Restaurant,3955 N BROADWAY ,CHICAGO,IL,60613.0
WENDY'S,53147,Restaurant,8300 S ASHLAND AVE ,CHICAGO,IL,60620.0
ARAMARK EDUCATIONAL SERVICES INC,1425840,Restaurant,25 E PEARSON ST ,CHICAGO,IL,60611.0
D AND M CAFE,1770100,Restaurant,8239 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0
TEENA MIA,1616849,Restaurant,564 W WASHINGTON BLVD ,CHICAGO,IL,60661.0
EL CHILE VERDE,2059772,Restaurant,2100 W 22ND PL ,CHICAGO,IL,60608.0
D AND M CAFE,1492411,Restaurant,8239 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0
POSITANO'S PIZZERIA,54756,Restaurant,4844 S ASHLAND AVE ,CHICAGO,IL,60609.0
CHIPOTLE MEXICAN GRILL,2109070,Restaurant,5961 N LINCOLN AVE ,CHICAGO,IL,60659.0
PULASKI GRILL,2079752,Restaurant,3961 W IRVING PARK RD ,CHICAGO,IL,60618.0
MERCER 113,2141625,Restaurant,113-119 W HUBBARD ST ,CHICAGO,IL,60654.0
SAMI SWOI,1492025,Restaurant,3550 N AUSTIN AVE ,CHICAGO,IL,60634.0
MASAKI SUSHI,2084176,Restaurant,198 E DELAWARE PL ,CHICAGO,IL,60611.0
BORIMEX #1,1676323,Restaurant,1345 W ARGYLE ST ,CHICAGO,IL,60640.0
SWEET CELEBRATIONS BAKERY,1903858,Bakery,3500 N ELSTON AVE ,CHICAGO,IL,60618.0
SUSY'S BAKERY,2055611,Bakery,3500 N ELSTON AVE ,CHICAGO,IL,60618.0
VALENCIA GRILL,1880042,Restaurant,2943 W IRVING PARK RD ,CHICAGO,IL,60618.0
GRAND MA JUST JUICE INC.,1970519,Restaurant,2943 W IRVING PARK RD ,CHICAGO,IL,60618.0
AUNTIE ANN'S SOFT PRETZEL,37553,Restaurant,845 N MICHIGAN AVE ,CHICAGO,IL,60611.0
LA MEZCALERA,2097927,Restaurant,3835 W 31ST ST ,CHICAGO,IL,60623.0
CHE CHE RESTAURANT INC.,1953370,Restaurant,5431 W MADISON ST ,CHICAGO,IL,60644.0
DOLLOP  COFFEE CO.,1542300,Restaurant,4181 N CLARENDON AVE ,CHICAGO,IL,60613.0
DUCK WALK,1247730,Restaurant,919 W BELMONT AVE ,CHICAGO,IL,60657.0
JOE'S BARBECUE & FISH # 2,2017606,Restaurant,5931 W North AVE ,CHICAGO,IL,60639.0
KABOB KAFE INC,2099191,Restaurant,2657 W DEVON AVE ,CHICAGO,IL,60659.0
EDDY'S GRILLE HOUSE INC.,1903785,Restaurant,3825 W ROOSEVELT RD ,CHICAGO,IL,60624.0
ROLYS,2060776,Restaurant,5004 N SHERIDAN RD ,CHICAGO,IL,60640.0
Sushi Luxe,1491476,Restaurant,5204 N CLARK ST ,CHICAGO,IL,60640.0
HAROLD'S CHICKEN #19,2055304,Restaurant,321 E 35TH ST ,CHICAGO,IL,60616.0
FIRE-N-ICE & HOOK INC.,1974166,Restaurant,74 E 71ST ST ,CHICAGO,IL,60619.0
POCKETS,1169380,Restaurant,309 W LAKE ST ,CHICAGO,IL,60606.0
INDIANA'S SNACK SHOP,2026604,Restaurant,203 E 71ST ST ,CHICAGO,IL,60619.0
CHINATOWN CHINESE FOOD,1975019,Restaurant,7254 W TOUHY AVE ,CHICAGO,IL,60631.0
NEW HONG KONG,1976054,Restaurant,658 E 75th ST ,CHICAGO,IL,60619.0
SUBWAY,2036493,Restaurant,207 W 79TH ST ,CHICAGO,IL,60620.0
SUBWAY,1947565,Restaurant,207 W 79TH ST ,CHICAGO,IL,60620.0
PIRATES FISH & CHICKEN,2115214,Restaurant,1137 W 63RD ST ,CHICAGO,IL,60621.0
JIMS ORIGINAL J TOWN,2054729,Restaurant,1137 W 63RD ST ,CHICAGO,IL,60621.0
"CHICAGO PHILLY STEAK, LLC",1964549,Restaurant,502 E 47TH ST ,CHICAGO,IL,60653.0
VANILLE,1352719,Restaurant,2229 N CLYBOURN AVE ,CHICAGO,IL,60614.0
STAGE 773,2113653,Restaurant,1225 W BELMONT AVE ,CHICAGO,IL,60657.0
THE LOGAN THEATRE,2120977,Restaurant,2646-2648 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
DELISH DINER,2134072,Restaurant,2018 W DIVISION ST ,CHICAGO,IL,60622.0
THE LOGAN THEATRE,2059729,Restaurant,2646 N MILWAUKEE AVE AVE ,CHICAGO,IL,60647.0
TITOS RESTAURANT,1992224,Restaurant,1555 N CICERO AVE ,CHICAGO,IL,60651.0
FROG N SNAIL,2137240,Restaurant,3124 N BROADWAY ,CHICAGO,IL,60657.0
LA TAZZA,1768654,Restaurant,321 N CLARK ST ,CHICAGO,IL,60654.0
BLUE WILLOW CHINESE RESTAURANT,1769280,Restaurant,2418 W FULLERTON AVE ,CHICAGO,IL,60647.0
YOGURT AVENUE,2099517,Restaurant,5416 N CLARK ST ,CHICAGO,IL,60640.0
EL VIGIA RESTAURANT,2124483,Restaurant,4124 W ARMITAGE AVE ,CHICAGO,IL,60639.0
SABRI NIHARI RESTAURANT,1772527,Restaurant,2500-2502 W DEVON AVE ,CHICAGO,IL,60659.0
HOTEL LINCOLN,2137157,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
HOTEL LINCOLN,2137156,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
HOTEL LINCOLN,2137155,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
EL FANDANGO,1621729,Restaurant,3331 W 26TH ST ,CHICAGO,IL,60623.0
EL DRAGON,2087981,Restaurant,3331 W 26TH ST ,CHICAGO,IL,60623.0
SUBWAY,25365,Restaurant,726 E 87TH ST ,CHICAGO,IL,60619.0
SBARRO ITALIAN EATERY,12897,Restaurant,500 W MADISON ST ,CHICAGO,IL,60661.0
"SABAIDEE, LLC",1845696,Restaurant,5359 N BROADWAY ,CHICAGO,IL,60640.0
QUENCH THE EVOLUTION,1870191,Restaurant,4653 S MICHIGAN AVE ,CHICAGO,IL,60653.0
BIG & LITTLE'S,1986262,Restaurant,939 N ORLEANS ST ,CHICAGO,IL,60610.0
BIG & LITTLE'S,2036229,Restaurant,939 N ORLEANS ST ,CHICAGO,IL,60610.0
HOOKS FISH AND CHICKEN,1619657,Restaurant,4024 W ROOSEVELT RD ,CHICAGO,IL,60624.0
Go Roma Italian Kitchen,2120894,Restaurant,848 N STATE ST ,CHICAGO,IL,60610.0
EL CORRAL,1844537,Restaurant,3118 W 59TH ST ,CHICAGO,IL,60629.0
NORTHWESTERN UNIVERISTY COFFEE SHOP,1381934,Restaurant,303 E CHICAGO AVE ,CHICAGO,IL,60611.0
SURA,1768314,Restaurant,3124 N BROADWAY ,CHICAGO,IL,60657.0
THE STORE FRONT,2114969,Restaurant,1939-1941 W NORTH AVE ,CHICAGO,IL,60622.0
FAT ALBERT,11839,Restaurant,6854 S ASHLAND AVE ,CHICAGO,IL,60636.0
THAI OSCAR INC.,1272648,Restaurant,4638 N WESTERN AVE ,CHICAGO,IL,60625.0
CITO EXPRESS INC,1843269,Restaurant,2326 W BELMONT AVE ,CHICAGO,IL,60618.0
MAGNOLIA CAFE,1968899,Restaurant,1224 W WILSON AVE ,CHICAGO,IL,60640.0
SNAX,2121079,Restaurant,720 S MICHIGAN AVE ,CHICAGO,IL,60605.0
COPERNICUS FOUNDATION,2130236,Restaurant,5214-5216 W LAWRENCE ,CHICAGO,IL,60630.0
MI CASITA GRILL RESTAURANT,2125820,Restaurant,1247 S WESTERN AVE ,CHICAGO,IL,60608.0
BROWNS CHICKEN,20893,Restaurant,6909 W ARCHER AVE ,CHICAGO,IL,60638.0
HERBAN GOURMET,1818186,Restaurant,1750 N CLARK ST ,CHICAGO,IL,60614.0
LA ESQUINA CUBANA,1910376,Restaurant,3422 W ARMITAGE AVE ,CHICAGO,IL,60647.0
TASTE OF CHINA,50531,Restaurant,7534 W ADDISON ST ,CHICAGO,IL,60634.0
JIMMY T'S FAST FOOD,2049192,Restaurant,5004-5006 S ARCHER AVE ,CHICAGO,IL,60632.0
ONE DOLLAR HOLLER,2055258,Restaurant,3529 W FIFTH AVE ,CHICAGO,IL,60624.0
LA ISLA PEQUENA,2125725,Restaurant,3755 W ARMITAGE AVE ,CHICAGO,IL,60647.0
"NORTHPARK GRILL, INC.",2054363,Restaurant,3401 W BRYN MAWR AVE ,CHICAGO,IL,60659.0
OLD TOWN POUR HOUSE,2133636,Restaurant,1417-19 N WELLS ST ,CHICAGO,IL,60610.0
FOREVER THAI,1986820,Restaurant,3900 N LINCOLN AVE ,CHICAGO,IL,60613.0
LULA CAFE,2088724,Restaurant,2537-2543 N KEDZIE AVE ,CHICAGO,IL,60647.0
DAAVAT 1,1351715,Restaurant,211 W WALTON ST ,CHICAGO,IL,60610.0
"PIZZA RUSTICA, INC",2094561,Restaurant,3908-3910 N SHERIDAN RD ,CHICAGO,IL,60613.0
TEA ESSENCE,1798739,Restaurant,1913 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
AVOCADO CAFE & EATERY,2074447,Restaurant,1913 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
POPEYES FAMOUS FRIED CHICKEN,1986817,Restaurant,4604 N broadway BLDG ,CHICAGO,IL,60640.0
Popeye Famous Fried Chicken,1986817,Restaurant,4604 N BROADWAY ,CHICAGO,IL,60640.0
T B S AFRICAN RESTAURNTS,50868,Restaurant,4507 N SHERIDAN RD ,CHICAGO,IL,60640.0
Au Bon Pain,1980011,Restaurant,222 W Merchandise Mart PLZ BLDG ,CHICAGO,IL,60654.0
CAFFE BACI,1247671,Restaurant,332 S MICHIGAN AVE ,CHICAGO,IL,60604.0
LAI LAI ORIENTAL EXPRESS,23202,Restaurant,222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654.0
LAUGH FACTORY CHICAGO,2088981,Restaurant,3175 N BROADWAY ,CHICAGO,IL,60657.0
LA KERMESE,18786,Restaurant,3000 -3002 W 26TH ST ,CHICAGO,IL,60623.0
The Sutton Place Hotel,1970014,Restaurant,21 E Bellevue PL BLDG ,CHICAGO,IL,60611.0
THE SUTTON PLACE HOTEL,2133887,Restaurant,21 E Bellevue PL BLDG ,CHICAGO,IL,60611.0
THE SUTTON PLACE HOTEL,2133888,Restaurant,21 E Bellevue PL BLDG ,CHICAGO,IL,60611.0
SM FISH AND CHICKEN # 2,2119981,Restaurant,5101 S HALSTED ST ,CHICAGO,IL,60609.0
I94 RIBS GRILL,2036778,Restaurant,325 W 47TH ST ,CHICAGO,IL,60609.0
I94 RIBS & GRILL EXPRESS CORP,2092863,Restaurant,325 W 47TH ST ,CHICAGO,IL,60609.0
BAR LOUIE,24523,Restaurant,226 W CHICAGO AVE ,CHICAGO,IL,60610.0
ROYAL KEBAB,1985612,Restaurant,3051 N CENTRAL AVE ,CHICAGO,IL,60634.0
CHINA WOK RESTAURANT,1772117,Restaurant,3106 N CENTRAL AVE ,CHICAGO,IL,60634.0
CAFE AVANTI,2021890,Restaurant,3714 N SOUTHPORT AVE BLDG ,CHICAGO,IL,60613.0
ALONSO'S TACOS,1767053,Restaurant,3734 W GRAND AVE ,CHICAGO,IL,60651.0
PR CAFETERIA INCORPORATED,1442401,Restaurant,1552 N KEDZIE AVE ,CHICAGO,IL,60651.0
Subway,2027735,Restaurant,317 N Dearborn ST ,CHICAGO,IL,60654.0
SUBWAY,1960227,Restaurant,4445 N PULASKI RD ,CHICAGO,IL,60630.0
RESPECT FOR LIFE,0,Restaurant,725 W 79TH ST ,CHICAGO,IL,60620.0
MITCHELL'S TAP,2137857,Restaurant,3356 S HALSTED ST ,CHICAGO,IL,60608.0
DANA CAFE,1649067,Restaurant,5868 N LINCOLN AVE ,CHICAGO,IL,60659.0
FRANK'S  FRANKS,2065013,Restaurant,6132 N NORTHWEST HWY ,CHICAGO,IL,60631.0
THE POINT,2108450,Restaurant,401-409 N MILWAUKEE AVE ,CHICAGO,IL,60654.0
POC CHUC,2093954,Restaurant,1700 W CERMAK RD ,CHICAGO,IL,60608.0
MINGHIN  CUISINE,2031975,Restaurant,2168-2170 S ARCHER AVE ,CHICAGO,IL,60616.0
MINGHIN  CUISINE,2031974,Restaurant,2168-2170 S ARCHER AVE ,CHICAGO,IL,60616.0
DAVILA'S RESTAURANT,2049531,Restaurant,3614-3616 W 26TH ST ,CHICAGO,IL,60623.0
FIRE-UP-GRILL,1915754,Restaurant,5101 S HALSTED ST ,CHICAGO,IL,60609.0
BLUESEA GRILL FISH AND CHICKEN,2099470,Restaurant,5101 S HALSTED ST ,CHICAGO,IL,60609.0
PETE THE GREEK RESTAURANT,2113882,Restaurant,1215 S ASHLAND AVE ,CHICAGO,IL,60608.0
ELYSIAN HOTEL CHICAGO,1969672,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
TABLE,2110018,Restaurant,5022 N CLARK ST ,CHICAGO,IL,60640.0
ELYSIAN HOTEL CHICAGO,1974729,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
WALDORF ASTORIA CHICAGO,2134585,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
WALDORF ASTORIA CHICAGO,2134581,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
WALDORF ASTORIA CHICAGO,2134584,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
PIZZERIA BRANDI,1942981,Restaurant,67 E CERMAK RD ,CHICAGO,IL,60616.0
WALDORF ASTORIA CHICAGO,2134586,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
WALDORF ASTORIA CHICAGO,2134592,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
WALDORF ASTORIA CHICAGO,2134587,Restaurant,11 E WALTON ST ,CHICAGO,IL,60611.0
"MAXWELL GRILL, INC",2036542,Restaurant,6339 N CALIFORNIA AVE ,CHICAGO,IL,60659.0
PIZZERIA BRANDI,2134646,Restaurant,67 E CERMAK RD ,CHICAGO,IL,60616.0
HO CHOY,40189,Restaurant,548 N WELLS ST ,CHICAGO,IL,60654.0
"BURRITO GRANDE PEREZ, INC.",1974126,Restaurant,5108 S ARCHER AVE ,CHICAGO,IL,60632.0
MINGHIN CUISINE,2125220,Restaurant,2164-2170 S ARCHER AVE ,CHICAGO,IL,60616.0
TAQUERIA EL COPAL,1819359,Restaurant,1118 W WILSON AVE ,CHICAGO,IL,60640.0
SUBWAY,1963352,Restaurant,6620 W NORTH AVE ,CHICAGO,IL,60707.0
BIRRIERIA ESTILO JALISCO,1675217,Restaurant,2230 N WESTERN AVE ,CHICAGO,IL,60647.0
Salud & Energia,2137614,Restaurant,5718 W DIVERSEY AVE ,CHICAGO,IL,60639.0
SUBWAY,1869571,Restaurant,11213 S VINCENNES AVE ,CHICAGO,IL,60643.0
PEPE'S MEXICAN RESTAURANT OF SOUTH CHICAGO,2108481,Restaurant,2014-2024 E 87TH ST ,CHICAGO,IL,60617.0
PANADERIA Y PASTELERIA EL PAN,2098858,Bakery,4111 W NORTH AVE ,CHICAGO,IL,60639.0
HAPPY FISH & CHICKEN,1970524,Restaurant,5-7 S CICERO AVE ,CHICAGO,IL,60644.0
ADA STREET,2114080,Restaurant,1664 N ADA ST ,CHICAGO,IL,60642.0
CAFE VERSACE,1717993,Restaurant,2659-2661 N HARLEM AVE ,CHICAGO,IL,60707.0
DERBY,2129322,Restaurant,1222 - 1224 W WEBSTER AVE ,CHICAGO,IL,60614.0
BUBBLES WINE BAR,2134317,Restaurant,11601 W TOUHY AVE ,CHICAGO,IL,60666.0
BEAUDEVIN WINE BAR,2134186,Restaurant,11601 W TOUHY AVE ,CHICAGO,IL,60666.0
"MR J & J FISH & CHICKEN, INC.",1948138,Restaurant,3944 W CHICAGO AVE ,CHICAGO,IL,60651.0
RESTAURANTE Y TAQUERIA LOS PAY ASOS,2026332,Restaurant,2820 W 55TH ST ,CHICAGO,IL,60632.0
GEORGINOS PIZZA,1519049,Restaurant,5723 W 63RD ST ,CHICAGO,IL,60638.0
BIRRIERIA PATINOS OCOTLAN,38804,Restaurant,3809 W 26TH ST ,CHICAGO,IL,60623.0
"EXPRESS FAST FOOD CORNER , INC",2083556,Restaurant,1111 W WILSON AVE ,CHICAGO,IL,60640.0
PAULINE'S RESTAURANT,49012,Restaurant,1754 W BALMORAL AVE ,CHICAGO,IL,60640.0
BIG JOES PIZZERIA,2049103,Restaurant,3811 W 63RD ST ,CHICAGO,IL,60629.0
DOWNTOWN GYROS & CAFETERIA,1595047,Restaurant,800 W RANDOLPH ST ,CHICAGO,IL,60607.0
GREAT DRAGON,1682050,Restaurant,3269 N MILWAUKEE AVE ,CHICAGO,IL,60618.0
GREAT DRAGON,1576382,Restaurant,3269 N MILWAUKEE AVE ,CHICAGO,IL,60618.0
PEEPLES TACO'S,13323,Restaurant,5944 W CHICAGO AVE ,CHICAGO,IL,60651.0
THE PECOCK CAFE,1620641,Restaurant,6014 N BROADWAY ,CHICAGO,IL,60660.0
SUPER TAQUERIA EL TACONAZO,13078,Restaurant,2350 W CERMAK RD ,CHICAGO,IL,60608.0
MO DAILEY'S PUB & GRILLE,2102699,Restaurant,6064-6070 N NORTHWEST HWY ,CHICAGO,IL,60631.0
HALF ITALIAN,2124459,Restaurant,2643 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
NEW  CHINA,1991954,Restaurant,6352 W IRVING PARK RD ,CHICAGO,IL,60634.0
THE ORIGINAL FIVE,2068891,Restaurant,1030 W TAYLOR ST ,CHICAGO,IL,60607.0
NELLCOTE,2102790,Restaurant,833 W RANDOLPH ST ,CHICAGO,IL,60607.0
ICE CHATHAM THEATERS,1821250,Restaurant,208-210 W 87TH ST ,CHICAGO,IL,60620.0
CAFFE FLORIAN INC,17944,Restaurant,1450 E 57TH ST ,CHICAGO,IL,60637.0
RESTAURANT LA FUENTE,2032889,Restaurant,2948-2950 W 59TH ST ,CHICAGO,IL,60629.0
LA BOMBONERA CAFE & DELI,2008669,Restaurant,3658 W DIVERSEY AVE BLDG ,CHICAGO,IL,60647.0
ZACATECAS EXPRESS,1193425,Restaurant,3658 W DIVERSEY AVE ,CHICAGO,IL,60647.0
WINDY CITY SWEETS,9427,Restaurant,3308 N BROADWAY ,CHICAGO,IL,60657.0
CHINESE KITCHEN,1926900,Restaurant,1007 W ARGYLE ST ,CHICAGO,IL,60640.0
PROST,2014110,Restaurant,2566-2568 N LINCOLN AVE ,CHICAGO,IL,60614.0
Adys Restaurant,1986094,Restaurant,8 -10 S Cicero AVE ,CHICAGO,IL,60644.0
BANKGKOK INN,64896,Restaurant,2566-2568 N LINCOLN AVE ,CHICAGO,IL,60614.0
"DINO'S HOT DOGS,INC.",2043521,Restaurant,1905 W 51ST ST ,CHICAGO,IL,60609.0
LAS ASADAS,1909305,Restaurant,2045 N WESTERN AVE ,CHICAGO,IL,60647.0
EL PATRON MEXICAN GRILL,1904452,Restaurant,6832 W ARCHER AVE ,CHICAGO,IL,60638.0
"ZHENG'S CHINA GARDEN, INC.",1964488,Restaurant,10912 S HALSTED ST ,CHICAGO,IL,60628.0
CARMEN'S  OF LOYOLA,3984,Restaurant,6568 N SHERIDAN RD ,CHICAGO,IL,60626.0
THE PASTA BOWL COMPANY,1490913,Restaurant,2434-2436 N CLARK ST ,CHICAGO,IL,60614.0
NICKS TROPICAL RESTAURANT,21813,Restaurant,3611 W ARMITAGE AVE ,CHICAGO,IL,60647.0
DOS PICANTES INC,2065449,Restaurant,3119 W LAWRENCE AVE ,CHICAGO,IL,60625.0
KINGS GYROS,1963317,Restaurant,7904 S VINCENNES AVE ,CHICAGO,IL,60620.0
NEW SUPREME FISH STEAK & HOAGIE,1974971,Restaurant,5458 S HALSTED ST ,CHICAGO,IL,60609.0
HALSTED FOOD MARKET,2021062,Restaurant,5458 S HALSTED ST ,CHICAGO,IL,60609.0
LE POULET,2043161,Restaurant,3205 N OPAL AVE ,CHICAGO,IL,60634.0
Jerry's Sandwiches,70937,Restaurant,1045 W MADISON ST ,CHICAGO,IL,60607.0
BEIJING GARDEN,1975037,Restaurant,1023 W WILSON AVE ,CHICAGO,IL,60640.0
EL PALENQUE,1938896,Restaurant,3610 W BELMONT AVE ,CHICAGO,IL,60618.0
EL PALENQUE,1594134,Restaurant,3610 W BELMONT AVE ,CHICAGO,IL,60618.0
POCKETS,1938788,Restaurant,3927 W BELMONT AVE ,CHICAGO,IL,60618.0
"MIKE S RESTAURANT, INC.",1820627,Restaurant,1636 W HOWARD ST ,CHICAGO,IL,60626.0
SKI DOG,2099062,Restaurant,2258 W CHICAGO AVE ,CHICAGO,IL,60622.0
LP EXPRESS TACOS INC,2042268,Restaurant,3722 W BELMONT AVE ,CHICAGO,IL,60618.0
SEASHELL RESTAURANT,2098579,Restaurant,6940 S ASHLAND AVE ,CHICAGO,IL,60636.0
JASON'S DELI,2120210,Restaurant,181 N DEARBORN ST ,CHICAGO,IL,60601.0
BEIJING GARDEN,2037798,Restaurant,1023 W wilson AVE ,CHICAGO,IL,60640.0
PITA QUEEN,1963160,Restaurant,2852 N CLARK ST ,CHICAGO,IL,60657.0
BEST SUBS #3 INC.,1244608,Restaurant,5758 W BELMONT AVE ,CHICAGO,IL,60634.0
SINBAD'S EATERY,33963,Restaurant,2852 N CLARK ST ,CHICAGO,IL,60657.0
PUBLICAN QUALITY MEATS,2099243,Restaurant,825 W FULTON MARKET ,CHICAGO,IL,60607.0
NAPPLES PIZZERIA,62009,Restaurant,4300 S WESTERN AVE ,CHICAGO,IL,60609.0
NOODLES & COMPANY,2109108,Restaurant,2813 N BROADWAY ,CHICAGO,IL,60657.0
ALO CHICKEN GRILL,1991290,Restaurant,1636 W Howard ST ,CHICAGO,IL,60626.0
PHILLY'S  ORIGINAL,1650232,Restaurant,8245 S KEDZIE AVE ,CHICAGO,IL,60652.0
LOU MALNATI'S PIZZERIA,2113448,Restaurant,805-811 S STATE ST BLDG ,CHICAGO,IL,60605.0
ISTANBUL RESTAURANT,1976095,Restaurant,3611-3617 N BROADWAY ,CHICAGO,IL,60613.0
NEW CHINA TOWN CHOP SUEY,78911,Restaurant,207 W CERMAK RD ,CHICAGO,IL,60616.0
PARK MANOR LOUNGE,260,Restaurant,7109 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60619.0
MEKENI RESTAURANT,1823594,Restaurant,3116 W LAWRENCE AVE ,CHICAGO,IL,60625.0
"GUY'S PIZZERIA, LLC",1868580,Restaurant,4107 W NORTH AVE ,CHICAGO,IL,60639.0
BIG BRICKS,2069924,Restaurant,3830-3832 N LINCOLN AVE ,CHICAGO,IL,60613.0
MORSE GYROS,24871,Restaurant,1335 W MORSE AVE ,CHICAGO,IL,60626.0
EL VIGIA RESTAURANT,1593941,Restaurant,3612 W NORTH AVE ,CHICAGO,IL,60647.0
BRYN MAWR DELI,1492176,Restaurant,1101 W BRYN MAWR AVE ,CHICAGO,IL,60660.0
Chi Pie Pizza,1976137,Restaurant,3413 N CLARK ST ,CHICAGO,IL,60657.0
COSTELLO SANDWICH & SIDES,61044,Restaurant,2015 W ROSCOE ST ,CHICAGO,IL,60618.0
SUBWAY,1619782,Restaurant,2512 W NORTH AVE OOB,CHICAGO,IL,60647.0
ETHEL SOUL FOOD,2014253,Restaurant,10936 S VINCENNES AVE ,CHICAGO,IL,60643.0
SKYHIGH  - 101,1622322,Restaurant,4556 N MAGNOLIA AVE ,CHICAGO,IL,60640.0
SKYHIGH-101,1622322,Restaurant,4556 N MAGNOLIA AVE ,CHICAGO,IL,60640.0
PALACE GATE AFRICA RESTAURANT,1573145,Restaurant,4548 N MAGNOLIA AVE ,CHICAGO,IL,60640.0
VILLA ROSA PIZZA,13598,Restaurant,5786 S ARCHER AVE ,CHICAGO,IL,60638.0
CHICAGO STEAK HOUSE,2079910,Restaurant,219 E 47TH ST ,CHICAGO,IL,60653.0
REALTO SPORTS BAR & GRILL,1336780,Restaurant,8038 S ASHLAND ,CHICAGO,IL,60620.0
EL MOLINO TAQUERIA,19964,Restaurant,3945 W 31ST ST ,CHICAGO,IL,60623.0
CAFE CON LECHE,1244283,Restaurant,2714 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
BEN PAO,45451,Restaurant,52 W ILLINOIS ,CHICAGO,IL,60654.0
